,line,X,Y
165,"['віддати', 'команда', 'потужний', 'мотор', 'швидко', 'од', 'берег']",-1.880275994109798,0.8691926429865445
166,"['раніше', 'мотор', 'танк', 'автомобіль', 'грізний', 'досі']",-2.2787110913958513,6.0206694906416285
167,"['спроба', 'важкий', 'машина', 'лишатися', 'мотор', 'пісня']",3.627957193345123,2.018120259639213
168,"['майбутній', 'президент', 'мотор', 'прекрасний', 'відповідь', 'служити']",11.203192101330373,2.4357100625613795
169,"['знайти', 'мотор', 'світити', 'суворо', 'заборонити', 'крик']",6.4673566269352865,-1.719614061447628
170,"['повітря', 'створити', 'дим', 'мотор', 'газ', 'вплив']",9.135720390575294,-5.788421292399054
171,"['залишитися', 'далеко', 'внизу', 'раптом', 'мотор', 'літак', 'нахилитися']",-2.9863708783955656,-2.3178800603331506
172,"['самотній', 'море', 'мотор', 'обидва', 'рибалка', 'братися']",-3.035127283078641,5.59318935889518
173,"['вухо', 'гудіти', 'мотор', 'майже', 'доба', 'летіти']",0.04690523848815301,-3.000200150539155
174,"['зустрічати', 'гість', 'яскравий', 'фарба', 'гуркіт', 'мотор', 'музика']",7.053437510869446,-4.759021530162709
175,"['молодий', 'офіцер', 'завести', 'мотор', 'погляд', 'юнак']",4.4799392035677865,5.080805870159236
176,"['розділ', 'увага', 'мотор', 'годинник', 'знаходити', 'хазяїн', 'народження']",9.852661053424074,2.9610396751312056
177,"['написати', 'артем', 'увага', 'мотор', 'крикнути', 'режисер', 'юнак']",8.72384251744088,1.9419169528425047
178,"['артем', 'увага', 'починати', 'мотор', 'кричати', 'режисер']",8.728217181471786,-0.39371515323825235
179,"['легше', 'ніж', 'радіти', 'увага', 'мотор', 'артем', 'двісті']",7.67441454503563,2.611564968221372
180,"['здригнутися', 'несподіванка', 'почувши', 'шум', 'мотор', 'разом', 'обернутися']",-7.669830762846599,2.5763874434936316
181,"['дим', 'правий', 'мотор', 'вдарити', 'кабіна', 'льотчик']",-9.250380993945551,0.33394969938725083
182,"['щит', 'потужний', 'мотор', 'протягом', 'короткий', 'тисяча']",5.774153486367093,7.55331307733025
